0,1,2,3,4,5
0.0,0.3572717873011001,0.06335860558092019,0.02121225743193511,0.03994262066143208,0.022576727373615307
0.0,0.0,0.1155162153301944,0.0,0.0,0.010411112711665574
0.0,0.11184040253931248,0.011913397677400983,0.18648605950528427,0.12833247742226975,0.048544846284306026
0.0,0.03172194346359938,0.007868237126154502,0.04316966581496448,0.16070368670821522,0.027084403538824964
0.0,0.0,0.0060554789585453486,0.11427525880889712,0.0,0.19299071364136988
